age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
23, Private,189072, Bachelors,13, Never-married, Tech-support, Not-in-family, Black, Female,0,0,45, United-States, <=50K
46, Private,128047, Some-college,10, Separated, Sales, Not-in-family, White, Male,0,0,42, United-States, <=50K
20, Private,210338, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
63, Private,122442, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc,167081, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,3103,0,50, United-States, <=50K
33, Private,251421, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
24, Federal-gov,219519, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
36, Private,33355, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,45, United-States, <=50K
25, Private,441210, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
54, Local-gov,178356, 9th,5, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc,231196, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
58, State-gov,40925, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
17, Private,270587, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, England, <=50K
40, Private,219266, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,50, United-States, >50K
27, Private,114967, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private,344492, HS-grad,9, Separated, Sales, Own-child, White, Female,0,0,26, United-States, <=50K
22, Private,369387, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
80, Self-emp-not-inc,101771, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, United-States, <=50K
52, Private,137428, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
40, Federal-gov,121012, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,48, United-States, >50K
48, Private,139290, 10th,6, Separated, Machine-op-inspct, Own-child, White, Female,0,0,48, United-States, <=50K
62, Private,199193, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, United-States, <=50K
32, Private,286689, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,42, United-States, >50K
21, ?,123727, Some-college,10, Never-married, ?, Not-in-family, White, Female,0,0,28, United-States, <=50K
58, Federal-gov,208640, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Self-emp-not-inc,120130, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
29, Self-emp-inc,241431, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
25, Private,120450, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private,152240, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private,200960, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
30, Federal-gov,314310, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Local-gov,44566, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, <=50K
59, Private,21792, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
36, Private,182074, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private,221850, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Ecuador, >50K
42, Private,240628, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
34, Private,318641, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States, >50K
27, Self-emp-not-inc,140863, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private,129150, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
41, Private,143003, Assoc-voc,11, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,7298,0,60, India, >50K
34, Self-emp-not-inc,198664, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,15024,0,70, South, >50K
